formula,target
Ba0.2 O3 Pb0.8 Sb0.015 Ti0.2955 Zr0.6895,1
Bi1 Nd1 O6.963 Ru2,1
Au3.2 Mg0.8,1
Si3 Y1,0
Fe1 S2,1
Cu1 Lu2 O6 Ti1,1
F2 K0.5 La0.5,1
Ag2 Ba1 Hg2 O4,0
Bi2 Li8 O10 Pd1,0
Br3 Cs1 Ge1,0
Hg2 O7 Os2,0
Ge6 K1 La9 O26,1
Ag1 Cs1 F6 Fe1,0
Ag1 Eu1 Ge1,1
Se6 Zr3.75,1
As1 Cr1 Rh1,0
Cd58 Y13,0
B2 Na2 O10 Te1 Tm2,0
K2 Ni1 O10 P2 W1,0
B5 Ga2.7 Ir9,1
La0.77 Mn1 Na0.122 O2.98,1
Co13 La1,0
Li2.5 Sb1 Zr0.125,1
Co0.9 La0.2 Ni0.1 O3 Sr0.8,1
Ca0.1 Fe1 O3 Pr0.9,1
Eu1 Ga3.09 Mg0.91,1
H2 Ca1 O12 P4,0
Ba1 F4 Zn1,0
In0.72 K0.72 O2 Sn0.28,1
Cu4.93 La3 Te7,1
O2 Pa0.5 Yb0.5,1
Co3 S2 Sn2,1
Cl0.69 N6.69 O3.62 Pr4 Si4,1
Cu0.23 Nb1.2 S2,1
B8 Ga1 Ni9,0
Fe23 Tb6,0
Li10 Pb3,0
As0.62 K1 O5 P0.38 Ti1,1
La0.5 Ni5 Y0.5,1
Er1 Ni5 Si3,0
Ba1 Ca1 O4 Si1,0
Cu3 I2 P15,0
Ce0.7 Cu2 Eu1.3 Fe1 O8 Sr2,1
C2 Ce6 I9 N1,1
C1 Ni6 W6,0
Ba1 Li2 O14 Ti6,0
Mo6 S8 Sn0.875 W0.125,1
Co2 Ge2 Tb1,1
Ba15 Li3 Nb12 O45,0
C3 H12 N6 O4 S3 Se1 Zn1,0
Sb1 Tm3,0
C18 H42 Al1 Cl3 N6 O18,1
O8 P2 Zn3,0
La5 O5 Se7 V3,0
C1 Mn4 Mo1 Si1,1
Al1.12 Ca1 Li0.88,1
As1 Fe1 S1,0
Ce0.6 Lu0.4 O1.8,1
La1 S0.44 Se1.56,1
H1 Cl1 Yb1,0
Cl4 Fe1.085 Li1.83,1
H7 Na1 O8 Si2,1
Ga1 La1 O5 Sr2,1
La4 S7,1
Cd1 Cu2 Ge1 S4,0
Al1 Ce1 Pt1,0
Ni3 Si1 Ti2,1
Cu1.533 In1.33 Se4 Zn1.133,1
K2 Mo15 Se19,0
Ho1 S3 Sc1,0
Ni7 Pr2,0
Cl3 O12 Se4 Sr4 Yb1,1
Mo15 Na2 Se19,0
Al3 Ce6 Fe11,1
Ag1 O1 Rb1,0
B4 Cr1 Y1,0
Al1.76 Ni1.22 O4,1
Ba1 S4 Sb2,0
Co2 Ga1 Gd6,0
Cd1 Na2 O2,1
Co2 Er1 Ge2,0
Ba4 Ce0.05 F2 O24 Si6 Y5.95,1
Cs8 O34 U4 W6,0
Ba2 Bi1 Ce1 O6,1
Fe2 Mo3 O12,1
H2 Al1 Ca1 F6 Na1 O1,0
Ba1.2 Mg1.2 O16 Ti6.8,1
H5 Al1 B1 N1 O9 P2,0
Al2.88 Ta2.66 V1.46,1
As2 Cd1 Sn1,1
Li2.96 Mo3 O12 V1.04,1
Ba2 Ca1 Cu2 O8 Tl2,1
Bi5.26 Ca2.24 Ga0.5 O10.94,1
Fe2 K0.74 Se1.96,1
Li0.37 O3 W1,1
Al9 N7 O3,1
H6 Fe3 K0.78 Na0.26 O14 S2,1
F0.5 Li0.98 Na0.52 O5 P1 V1,1
Mo0.617 Rh0.383,1
Ga4 Na1,0
Al0.5 Cu1.5 Mn1,1
Al2 Mn1 O4,0
Cs3 In1 Mg3 O36 P12,1
Mg2 N3 Sb1,0
C0.82 Fe17 Tb2,1
Ga4.83 Mn1,0
Ca2 La1 Mn0.002 Nb0.998 O6,1
Cu1 F7 In1 Na2,0
Al14 Ca12 O32.54,1
Eu0.01 Gd0.99 O4 P1,1
Ca0.92 La0.08 Mn1 O3,1
Cs1 Nb2 P1 S10,0
Ge2 Sc1,0
Al1 Ho1 Pt1,0
Cu2 Ge1 S2 Se2 Zn1,1
Mo5 Na1 O33 P8,1
Fe1 Sn1,0
Ca5 F0.42 Si3,1
H6 O12 P3 Rb1 Sr1,0
Co0.92 Mg0.74 Mn1 O4,1
Co1.9 Cu0.1 Se2 Tl1,1
H8 Al1.638 Cr0.128 Fe0.378 Mg4.715 Ni0.011 O18 Si3.056,1
O4 Sm0.5 V1 Y0.5,1
Bi1.33 Cr0.667 Na0.667 Nb1.333 O6.17,1
Ag9 Al12 Cs2.9 O48 Si12,1
Cu2 Gd1 La0.02 O8 Ru1 Sr1.98,1
Be13 La1,0
Cu5 Gd1 In7,1
H15.5 Cl1 Co1 N5 O8.25 Re2,1
Mn2.03 O4,1
Ce13 Zn58,0
B1 Co4 Gd1,0
O4 Sr1 Te1,0
Al1.44 Li1.44 O6 Si1.56,1
H0.6 Ca5 F1.4 O8.6 Si2,1
Al1.447 Cr0.532 Fe0.29 Mg0.717 Mn0.004 Ni0.005 O4 Si0.004 Ti0.001,1
Mo6 Se8 Sm0.87,1
C0.708 H0.472 Cl1 Fe1 O1 S0.472,1
Ga3 Ge2 La3 O10 S3,1
C2 H6 Mg0.462 O6 Zn0.538,1
Mo8 P5,0
Ba2 Cu2.39 Fe0.61 O6.44 Y1,1
As8 Au3 O10 Sm10,0
Hf2 Ni2 Sn1,0
In0.1 Mn1 Ni2 Sn0.9,1
Sb2 Yb1,0
Pd2 Sn1 U2,0
Ce6 P17 Pd6,0
F1 Mg2 N1,0
Dy1 In1 Zn1,0
Co2 Dy0.35 Ho0.35 Tb0.3,1
Ag2.03 Ce1 Zn8.97,1
Cs2 F6 Mn1,0
Cr2 Fe0.9 Ni0.1 S4,1
Bi2.3 Na0.5 Nb2 Nd0.2 O9,1
H10 B2 Li1 N2 Na1,0
Be2 Ge1 Nd2 O7,0
C1 O4 Sr2,0
Sc1 Tc2,0
Ba1.33 Ca0.34 Cu3 La1.16 Nd0.17 O7.078,1
C3 H16 N2 O15 P2 V3,0
Ba6.62 Si46,1
B1 Co2 Ta1,0
B5 Ca2 Os3,0
O12 Sc4 Zr3,1
Ca0.8 Na0.2 O4 Pd3,1
Ce0.6 Nd0.4,1
B4 Ho1 V1,0
Au7.97 Ba2 Zn1.03,1
Co2 Si2 Sm1,0
Fe0.236 Nb1 S2,1
Ba2 Cu2.88 O6.97 Pr0.45 Y0.55,1
N0.6 O0.08 S0.06 U1,1
Co3.5 Cu1.5 Pr0.5 Y0.5,1
Cl3 Pu1,0
B12 Cl1 In4 K3 Se12,0
Ag1 F6 Ta1,0
Mg1 O7 Si2 Sr2,0
B2 Co4.064 O10 Zr0.42,1
Ge1 Li8 O6,0
Ba1 Ca1 Co3.5 Fe0.5 O7,1
C1 S2 Ta2 V0.25,1
Fe1 Li1 O7 P2,0
Cr0.2 Ni0.72 W0.08,1
Ca1 Ge1 O8 P2,0
H2 Cu1 O4 Si1,0
O5 Sc2 Se1,0
C10 H26 Ba2 Fe2 N12 O15,0
Ce1.333 Nb3.999 O11.997,1
Ge3.6 Nd6 Sb12.4,1
As12 Pb2.005 S34 Sb7.995 Tl4,1
Cu5.143 In2 Sb2,1
Cl1 Mo1 O4 Tb1,0
Fe0.065 Ga0.63 Se1,1
Gd11 Sn10,0
S11 Sr3 V5,1
Ge1.32 La5 Sb1.68,1
As7 Gd2 Ni12,0
Cl1 I1,0
In4 Pd1 Sr1,0
Gd1 O4 P1,0
H6 B4 Co3 Cs2 O28 P6,1
Cr1.5 Fe1 Rh0.5 S4,1
Li0.45 O2 Ti1,1
Cl1 Nd1 Te1,0
Sb1 Se1 Th1,0
H12 Cu1 K2 O14 S0.34 Se1.66,1
Cd15 Rh2,0
K2 S5,0
Cs1 Er1 S4 Si1,0
Ce2 O2 Sb1,1
F5 O1 S1 Tb3,1
Br3 La9 Sb16,0
O2 Th0.19 U0.81,1
Ba0.955 Ca0.045 O3 Ti0.83 Zr0.17,1
Ag4 P2 S6,0
Ca6 Mn1 N5,0
Li1 Se2 Sm1,1
C6 H20 Co1 Ir1 N6 O13,0
Bi2 Ce5 Ge1,0
Al2 Ce2.29 I2,1
B1 Ho1 Ni4,0
Pb0.2 Pd3 Tl0.8,1
O6.963 Ti1.926 Yb2.074,1
Al4 Mo1,0
Ba2 O8 Si2 V1,0
Ag1 Cs2 F4,0
B4 Er1 Ir2 Rh2,1
Ga6 K4.88 N2 Na3.12 O28 Si6,1
C11 H24 Br2 Cu13 N3 S8,1
Ca0.8 Mn1 O3.039 Tb0.2,1
Ca0.31 La0.68 Mn1 O3,1
Ca0.55 Ge1 N2,1
H8 B4 Ca2 O12,0
C3 Al3 Dy1,0
Al2 O21 P3 Rb3 U3,1
As4 Cr1 Fe3,1
H14 Co0.82 Cu0.18 O11 S1,1
Mn7 O15 Pb3,0
Al1.02 Ca0.02 Na0.98 O8 Si2.98,1
Cr0.48 Cu1 Hg0.52 O4.82 Sr2,1
Fe27.6 Nd3 Ti1.4,1
Cu0.8 Ge2.96 Pr2,1
Lu2 Pb1 S4,1
Co2 Cr0.2 Mn0.8 Sn1,1
Cs3 Er7 Se12,1
C4 Hg1 N4 S4 Zn1,0
Ni2 P1 Sn1,0
Fe3 Si5 U2,0
Fe0.8 O4 Ti0.5 Zn1.6 Zr0.1,1
Co4 Ge13 Lu3,1
Cu0.32 Ga0.84 In1.74 S4,1
Ce4 N2 Se3,0
B3 F1 Mg5 O9,0
Ag2 Th1,0
B5 Li1 Na2 O14 P2,0
Ce1 Ni0.7 Si1.3,1
Co7.77 Lu3 Sn4,1
Bi0.5 O7 Pr1.5 Ru2,1
Co0.05 La0.67 Mn0.95 O3 Sr0.33,1
Dy3 Nb1 O4 S3,0
Ba1 O3 Sb0.5 Tl0.5,1
N1 Na5 O4 W1,0
Np1.7 U0.3,1
Al0.2 Fe1.8 Ni0.7 O4 Zn0.3,1
Mg1.3 Mo3 Na3.4 O12,1
C1 B2 Rh2 Tb1,0
Ge2 Nd1,0
In0.9 La0.1 Te2 Tl1,1
Bi1 N1 Nd2,0
Co0.8 La1 O3 Ru0.2,1
C1 Ca1 O3,1
Al0.5 Co1 Ga0.5,1
Cu6 Ga2.18 U1,1
As3 Cs1 O12 Ti2,1
Sb3 Sm5,0
B8 Si1.87 Y5,1
Fe1 Ga9.5 Ge2.5 Tb4,1
Cs3 Cu2 I5,0
Li7 N4 V1,0
Fe1.19 Li0.49 Mn1.27 O4,1
H2 Fe15 Nd2 Si2,1
Al0.07 Ca0.9 Cr0.01 Fe0.13 Mg0.92 Na0.01 O6 Si1.96,1
B4 Mn2 Ta1,0
O1 Se1 U1,0
Bi3 Cl16 Rb7,0
Ba1 Co2 Nd1 O5.71,1
Al3 Gd0.67 Ho0.33,1
Li1.332 O3.996 Ti1.665,1
Fe1 Li2 S1 Se1,1
Fe1.15 Li0.7 Mn1.152 O4,1
Fe0.5 O6 Pr1 Sb1.5,1
Bi0.6 F2.2 K0.4,1
Cr0.9 Gd0.1 Ho1 O3,1
H10 I4 Mn7 O10,0
Nb2 Si5 V4,0
O3.6685 Ti3.19,1
Ag2 In1 La1,0
C2 N4 Sr1 Zn1,0
Ag1 Nd3 Se7 Si1,0
Fe1 Mn1 Ti0.3 Zr0.7,1
H2 O26 Pb4 Se3 V6,0
B1 Cr3.2 Fe0.8,1
H90 B36 Cr2 O27,0
Na5 O6 Os1,0
Li1.8 N4 Ta2.2,1
C2 H12 I4 N2 O2 Pb1,1
Ca1.1 Co1.9 O8 P2,1
Ba0.2 Bi0.8 Co0.8 O3 Ti0.2,1
B1 O8 Sb2 Sm1,0
Cd1 Ti2,0
Co3 Ga2 Gd1,0
Ir5 Nd1,0
Sm1 Te6 Tl9,0
Pu0.921 Zr0.079,1
H3 Bk1,0
Gd1 Ge1,0
Tb1 Te3,0
H1 Al3 Ca0.46 O13 Si3 Sr1.54,1
Cl10 Nb2,0
H19 Br3 Co1 N6 O9.5,0
Ce0.72 Lu0.28 O1.86,1
Co0.25 La0.67 Mn0.75 O3 Pb0.33,1
Eu0.4 O3 Yb1.6,1
Al0.5 Si1.5 Ti1,1
As3.64 Cl2 O24 P2.36 Pb10,1
Cu1 S2,0
Cl8 Ga2 Ni1,0
Ba1 F2.81 Li1 O0.095,1
Fe0.8 La1 Ni0.2 O3,1
B18 Cs2 Na2 O30 Pb1,0
H4 Co1 N8,0
Zn1 Zr2,0
Cs1 F6 Ga1 Mg1,1
Cs22 In6 O16 Si4,0
Al8 Fe0.91 Ni1.09 Yb1,1
B0.25 Mn0.75 Na1 O2,1
Ba0.98 Mg0.02 O3 Ti0.9 Zr0.1,1
Ca0.81 Si1 Sr0.19,1
Cu1 Mn1 O3 S1 Sr2,0
Fe0.2 Li1.03 Mn1.77 O4,1
Ga1 S2 Tl1,0
Bi2 Cs2 Pt1,0
Co3 Mg2 Sn10.01,1
F1 O6 Rb1 S1 U1,0
Ba16 O37 Re6,0
Pd3.4 Sn2,1
Cl3 Cs2 O3 Re1,0
Bi7 In3 Pb4 S18,0
Ba1 Ce0.7 O2.85 Y0.3,1
Al20 Cr2 Eu1,0
Ba5 Nb4 O15.33,0
C60 O2,1
Ru3 Th7,0
O2 Ti0.928,1
Hg3 O14 Se1 Te4,1
Cl9 Re3,0
Ca4 Mn3 O10,0
Cu0.05 La0.7 Mn0.95 O3 Sr0.3,1
Ge2 Ni2 Tb1,0
H1 Ba2 Mn1 O9 V2,0
Pd2.07 Rh0.18 Ta0.75,1
Fe10 Nd1 Re2,1
Ag1 Bi0.031 Cl6 Cs2 In0.969,1
Ge2 Ni8.41 Se2,1
Ga0.5 Nb1 V0.5,1
Pd3 S4 Sm1,0
Ca5 Si3,0
Co1 Ni1 Si1,0
Au1 Ba1 Bi1,0
Ge5 Y3,1
Cu1 Sc1,0
B4 Ru4 U1,0
H28 B12 Cu1 O8,0
Cd0.107 In1.929 S3,1
Ag6 As7 Cu14,1
Ba1 Ge3 O9 Sn1,0
Al1.25 Co0.75 Dy1,1
Er5 Ir19 P12,1
Se1 Tl1,0
C0.082 Al3.48 Ca0.6 Cl0.891 K0.11 Na3.29 O24.354 S0.027 Si8.52,1
Co0.333 Li1 Mn0.333 Ni0.333 O2,1
As1 In1 Pd5,0
Co1 Ga0.25 Ge0.75,1
Ca0.121 Fe1.008 Mg0.871 O6 Si2,1
H6 Fe3 K0.19 O14 Pb0.34 S2,1
Er3 Ge1 Mg0.5 S7,1
Hf0.9 Rh1.1,1
Li0.986 Ni1.014 O2,1
Pb1,0
Ni1 Sn1 Tb1,0
La0.9925 O3.902 P0.974 Pr0.0075,1
Hf0.985 Ni1.015 Sn1,1
Co0.8 Fe2.2 O4.036,1
Er2 Ga4.17 In0.83 Pt3,1
Al3 Fe11 Pr4 Y2,1
Co0.97 Ti2,1
Al1 Cs2 Na1 O8 P2,0
Ba2 Cu1.11 O6.18 Tl1.89,1
K1.14 Mg0.57 O4 Si1.43,1
H16 Fe2.92 Mg0.04 O16 P2,1
Fe1 K0.06 Mo1 O6 Sr1.94,1
Ce1.6 Pu0.4,1
Ba1.9 Cu2.5 Fe0.5 La1.1 O7.13,1
Mn3 Nb6 O11,0
Cr1 Fe1 O6 Pr2,1
Bi1 O6.62 Os2 Tl0.97,1
B5 Ir3 W2,1
Cu2.77 Fe0.23 O8 Pb2 Sr2 Y1,1
As3.52 Cl1 Na1 O6 Sb0.48,1
K1.15 O16 Ti8,1
C2 Ni0.83 Sc1,1
Mn25 Ti21,0
Ni2 P2 S3 Se3,1
Al3 Y0.5 Yb0.5,1
O14 Si7,0
Mo1 Pt3 Si4,0
Ca2 Fe0.85 Ga1.15 O5,1
C2 H6 O6 Sr1,0
La0.5 Na0.5 Nb2 O6,1
H2 Cs1 O4 P1,1
Cr2 Cu0.4 Fe0.6 Se4,1
K0.3 O3 Ta0.125 V0.125 W0.75,1
Fe0.89 La0.88 O3 Pb0.12 Ti0.11,1
B8 O38 Y16.86,1
Al0.34 Ge2 Ho1,1
Al6 Mn1,0
Cs1 Cu3 Se5 Tb2,0
Eu5 K3 O24 P6,0
Mo0.16 S2 Ta0.84,1
Dy2 Ga3.33,0
C4 H49 N5 O37 V6,1
H16 B4 Na1 Sc1,0
Cl6 Cs2 Pd2,0
Ho1 In2 Ni9,0
Cu0.3 Li2.7 N1,1
C4 H12 K2 Ni1 O14,0
As2 S4 Sr1,1
K3.5 O14 P4 Pd2.25,1
Cu1.27 La1 Sb2,1
K2 Ni2 O12 S3,0
C0.6 N0.4 Nb1,1
Ba2 Cu1 O4.84 Sc1,1
As12 Os4 Th1,0
C1 B2 Co2 Pr1,0
Co1 F3 Na1,0
Cr3 Rb1 S5,0
Cu0.9056 Ge0.0944,1
Au0.5 Pd0.5 Zn1,1
C1 B2 Ho1,0
N1 Rh2 Zr4,0
As1.79 Cl2 O24 P4.21 Pb10,1
Ir1 Na1 O6 Sm2,0
Dy2.4 O6 Ti1.2,1
H18 N8 Ni1 O6,1
C3 Ni22 Sm2,0
H12 O12 S2 Zn1,0
Al1 F6 Li1 Mg1,0
H44 O50 V10 Zn3,1
Co1.6 Cu0.4 Er1,1
K0.5 O12 P3 Rb0.5 Ti2,1
Ba6 Hf2 Nb8 O30,1
Ba1 Bi0.057 O3 Pb0.74 Sb0.2,1
C4 H20 N2 O12 P4 Zn3,0
H1 F7 Na3 Nb1 O2,0
Cs2 Pd1 Sb2,0
Mo4 Na5 O16 Y1,0
Mn2 O1 Ti4,1
Cu1 Mo2 O8 Sb1,0
H3 O4 P1,0
B1 S1,0
P0.68 Ti1 Zr1,1
Bi6.65 Ga3 K10,1
Cl6 Cr1 Na3,0
H2 B1 Fe1 O6 P1,0
Co0.65 Fe0.35 Mn1 P1,1
Ag4 Bi3 I13 O36,0
Ba2 Cu2.79 Fe0.21 O6.8 Y1,1
H1 B3 Mn5 O10,0
Co0.233 Li1 Mn0.383 Ni0.383 O2,1
K3 Na1 Se8 Sn3,0
Nb1.35 S2,1
Al1.925 F2 K0.9 Li1.1 Mn0.36 O10 Si3.375,1
N0.357 Nb0.77,1
Al1 Dy1 Ga1,1
Co4 N12 P6 S1,1
Cr1 Sb3 Yb1,0
Ge1 Mg1 N2,0
Bi6 Mn1 Te10,0
Be6 Mn8.288 O24 S2 Si6,0
Ce2 Mg1 Ni2,0
Fe2 K3 S4,0
Cl3 Ti1,0
Co21 Nd2 Si5,1
Fe5 O12 Yb3,0
Li2.667 Ni0.667 O4 Ru0.667,1
Ga2 Sm1 Zn2,1
H0.53 In1 La1 Pt1,1
Ce0.667 Cu3 O9.8 Pb2 Sm1.333 Sr2,1
In9 Ni4 Tb11,0
Al0.16 Ca0.6 Ce0.5 Fe0.68 Mn1.18 Nb1.54 O14 Th0.28 Ti1.3 Y0.2 Zr1.56,1
B3 Tc7,0
Al1 Cu0.7 Ni0.3 Pr1,1
Co0.95 La1 Ni0.05 O3,1
Er13.53 In3.33 Ni3.14,1
Cu1 K1 Na1 O7 P2,0
Ag0.56 Pb4 Pd6.25,1
Cu4 Hf3 Si4,0
As3 Ba5,0
Cs1 Ge1 S4 Tb1,1
Co13 Er2 Mn4,1
Cd3 O10 P2 Te1,0
H12 B12 Br1 K3,0
B1 Fe1 Mn1 O4,1
Ca1 Mg1 O7 V2,0
La0.5 O30 Pb4.25 Ta10,1
C6 H20 Ge4 Mn1 N2 Se10,1
Ni2 Tm1.14 Zn19.86,1
Mn1 Ni1 Pd1 Sn1,1
Gd5 Ge3.42 P0.58,1
As2 Cd1 K4,0
Ce1 Cu5.16 Zn0.84,1
Bi0.5 Ca0.5 Co0.25 Fe0.75 O3,1
Na5 O12 P3 Ti1,1
Fe0.17 Mg1.83 O6 Si2,1
Cu2 Ge1 Se4 Sr1,0
La1 Mg1,0
Ce0.4 Cu2.32 Eu1.6 O8.96 Sr2 Ti0.68,1
Ba0.2 Sn17.5 Sr3.3,1
Nb1 Nd0.94 O4 Yb0.06,1
Au2 Pb1,0
Cs1 Cu1 F4,0
As1 Cu1 Li2,0
Co1 Mn1 Si1,0
Lu1 Ru2,0
B12 I1 In4 Rb3 S12,0
Al1.834 Cr0.162 Mg0.995 Mn0.002 O4 Zn0.007,1
Al2.5 Cu0.5 S4,1
Br0.4 I0.6 K1,1
Ba4 O10 Ru3,0
La1 Mn1 O6 Sr1 W1,1
La5 Pb4,0
Bi1 Se1.5 Te0.5 Tl1,1
Ge13 Pr3 Pt4,0
Cl9 N1 Si3,1
Li1 O6 Si2 V1,0
F3 Nb1 O1,1
Bi1.25 Mn1.51 O7 Sb1.14,1
Ag3 Ga8 Tb3,0
C4 H3 Na5 O12,0
H4 B13 Ga2 Na7 O28,0
Ga2 Gd3,0
Mg3 Ru2,0
Ca0.08 Fe0.23 Mg0.69 O3 Si1,1
Fe1 Ge1 K1 O4,1
Al0.8 Fe1 Rh0.2,1
As3 F6 Sb1 Se4,0
Cs2 F2 Mn2 O7 V2,0
Cu1 Mg1 Y1,0
Cu2 Fe0.2 S4 Sn1 Zn0.8,1
Cs6 F18 Mn6,0
Ni1 Sb2 Tb1,0
Eu1 O1,0
Mn1 Nd1 O3,1
In1 Lu3 S6,0
Li1.96 O5 S2 Ti2 Y2,1
Er1 Ga1 Zn1,0
La1 Ni1 Sb2,0
Ba0.2 Ce0.66 Cu2.5 Eu1.67 O12 Ru0.5 Sr1.47,1
In1 Ni2 U2,0
Na0.56 O5 V2,1
Fe0.58 Li1.86 Mn0.56 O4 Si1,1
La0.718 Mn0.94 O3 Sc0.06 Sr0.282,1
C4 H42 Co1 Mo4 Na8 O44 P4,0
Gd1 O0.656,0
Al0.46 Ni1 Si0.54,1
Mn2 Te4 Zn1,0
Ga1 Rh1 Ti1,0
Dy1 Ga0.1 Ge5.9 Mn6,1
B10 O21 Pb6,0
Bi0.025 K0.4584 Na0.5166 Nb0.955 O3 Sc0.005 Zr0.04,1
Cu4 In1 Sc1,0
H4 O7 Se1 Th1,0
Ni1 Se4 Ti2,0
Cr0.75 Li0.995 Mn1.25 O4,1
Ge4 Ni4 Pr3,0
Bi0.3 Cr1 O3 Pr0.7,1
Ru1 Sb1,0
Ba8 Ga16 Ge30,1
Ce1 Sb2 Zn0.65,1
As2 O11 Te3,0
H8 Fe1 K1 O12 S2,0
La4 O19 Ru6,0
La0.954 Mn0.954 O3,1
Cs1 Cu3 Dy2 Se5,0
Co2.7 Fe3.06 Ni3.24 S4 Se4,1
Bi3 Br1 Ca5,0
Gd0.55 N1 Th0.45,1
Cr0.7 Ni0.3 Te1,1
F1 Fe0.75 Li1 Mn0.25 Na1 O4 P1,1
Bi3 Ni1,0
H0.105 Ca0.6 O2.895 Sr0.4 Ti1,1
Ir2 Zr1,0
Ba0.33 La0.34 Mn1 O2.945 Sm0.33,1
Cr0.933 Si0.043 Ta0.023,1
B37.2 Lu1 Si3.6,1
Al2 Cl8 Na2 O6 S3,0
Cr1 Ni1 O4,0
Cu1.25 Gd1 P1.75,1
Ge2 Pr1 Ru2,0
Cr0.99 Fe1.01,1
Eu0.03 La0.97 Li1 O8 W2,1
C5 H20 B9 I2 N1,0
Cs1 Li1 O7 P2 Zn1,1
Nb1 O4 Se3 Sm3,0
Al1.5 Er1 Mn0.5,1
H6 Ca2 Ru1,0
Eu1 Li1 O12 P4,0
Co0.48 Mn0.52 O3 Y1,1
Au0.5 Pd0.5 Sn1,1
Fe3 Lu2 Si5,0
Tb1 Zn2,0
Al1 S7 Si0.5 Y3,1
C2 B2 Gd1,0
H38 Co2 Mo10 O55 Tb2,0
Al1.23 Ni1.29 Ti2.48,1
Ce0.056 Er0.028 La0.396 Mo1 Na0.52 O4,1
Li0.98 Mn2 O3.94,1
Ba0.05 F2.95 La0.95,1
Cu1 F1 O4 P1 Pb1,0
B6 Li2,1
In1 Na1 Sn4,1
Ba2 Cu4 O8 Pr0.1 Y0.9,1
Ni1.7 Si0.3 U1,1
H4 Al2 Fe0.63 Mg0.37 O10 Si2,1
C0.33 Al1 Ni3,1
Ba2 Cu2.702 Fe0.228 O7.264 Y1,1
Ba0.15 O4 Pb0.85 S1,1
Cd1 S1 Se1 Zn1,1
Co1 La0.88 O3,1
Eu0.35 Fe1 O4 Sr1.65,1
C2.9 Cr0.2 Y1.8,1
Bi1.5 Ca1.47 Mn2 O9 Pb0.5 Sr1.53,1
Ag4.93 Al31 Mg2 O51,1
C3 H15 I5 N6 Pb1 S3,0
C8 H32 Cl7 N4 Ru1,0
B1 Tc3,0
C1 Fe17 Tb2,1
K1 Ni1 O9 P3,0
Fe1.75 O11 Pb1 V4.25,1
Fe1 Ge2 Li0.51 Na0.49 O6,1
Fe4 Ho2 Si9,1
Cu3 Pd2 U1,1
Ge3 La4 S2.23 Se9.768,1
Li1 Mn1 O9 P3,0
Fe0.76 P1 Ti1.24,1
C6 H8 Fe1 N6 O4 Tb1,0
Ba1 Cr1 F6,0
Ge3 Ni1 Pr1,0
Al1.545 Cr0.244 Mg1.211 O4,1
H3 O3 Y1,0
Mg1 Mo1 O5.97 Sr2,1
Ba2 La1 O6 Sb1,0
C11 H3 N1 O11 Ru4,0
Ga1 Mn1 Pr1,1
Ba1 Cu1 F7 Fe1,1
Nd1 Ni1 O2,0
F8 Li1 Na1 Y2,0
Mo1 Pt2 Si3,0
As3 Ca2 Cl1 O12 Pb3,0
Al0.9 Ge0.1 Li1,1
H4 B5 Na1 O10,0
Cl14 Nb6,0
Ga9 Ru5 Sm2,0
Fe2 O1 Se2 Sr1,0
Bi0.1 O3 Pb0.9 Ti1,1
Ce1 Hg2,0
B2 Pd7 Y1,0
Lu13 Pd28.68 Zn24.32,1
Cu2 Zn20 Zr1,0
H2 Ba1 O4 Si1,1
As1 Ga1,0
Cr0.21 Nb0.19 Se2 Ta0.2 Ti0.2 V0.21,1
Ge2 La2.249 Mg0.751,1
I3 U1,0
Ba2 Pb1,0
Sn0.463 Te5 U3,1
Cr2 O12 S3,0
As2 P2 S3,1
Mg1.3 Mn2 O4,1
K2 Li4 O6 U1,0
Ga12 Gd4 Pd1,0
O4 Pr1 V1,0
Eu1 Ir1 Sn2,0
Co1.4 Gd1 Ni0.6,1
Sb2 Sn1 Zn1,1
O12 Re1 Tm6,0
Bi1 O3 Rb3,0
Ba2 Cu1 In1 O4,1
Mo2.85 Ni0.21 Sb7,1
Cu1 Sn1 U1,0
Co5 Sm0.5 Y0.5,1
H2.46 Ca1 F0.54 K1,1
In0.6 Pd2 Sn0.4 Yb2,1
Bi2 Cl9 Cs3,0
H2 As2 Ga1 O8 Rb1,1
H2 Mn1 O6 Si1 Zn2,0
Li1.14 Mg0.3 O4 Ti1.56,1
Fe3.5 Ga0.5 N1,1
C0.75 Nb1,1
O12 S3 Ti2,0
H1 Al2.864 Ca1.143 Fe0.136 O13 Pb0.857 Si3,1
Ag1 K2 Nb1 S4,0
C3 Fe15 Ga2 Sm2,0
C12 H30 N10 Ni2 O2,1
Ga1 I3 O9,0
Ba1.91 Cu3 Gd0.89 O6.32 Pr0.08,1
Ba1 O3 Sn0.1 Ti0.9,1
C4 H9 B5 Ce2 O15,0
Na1 Sn1,0
N2.45 Nb5 O2.25,1
Ca4 Mn2 O9.926 Ti1,1
Cd1 Cu2 Gd2,0
As2 Cu0.75 Yb1 Zn1.25,1
H4 O11 P2 V2,1
H15 Al2 F2 O12 P1,1
Ca3 Co1 Mn1 O6,0
Fe1 Hf9 Re4,0
Co0.12 Li2 Mn0.65 Ni0.23 O3,1
Fe0.15 Ho2 O7 Ti1.85,1
Ba0.96 La0.02 Na0.02 O3 Ti1,1
Pd1 Sr1,0
B6 Ru1 Sc1.67 Y0.27,1
Ba2 Ge2 Se5,0
Cs6 Re6 Se15,0
Ga41 Mo8,0
